customer_id,churn_probability,risk_level,segment_name,key_risk_factors,recommendation_category,recommendation,priority,reason,hypothetical_intervention_impact
CUST-02597,0.2257,Low Risk,High-Spend At-Risk Onboarders,No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-02671,0.2255,Low Risk,High-Value Long-Term Power Users,High Monthly Bill ($95.15); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-04879,0.225,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-00143,0.225,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; No Online Security Protection; High Monthly Bill ($101.05),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-03421,0.2249,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-00581,0.2249,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-01451,0.2246,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-06270,0.2246,Low Risk,Loyal Low-Spend Long-Termers,Flexible Month-to-Month Contract; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-00953,0.2244,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-00573,0.2242,Low Risk,High-Spend At-Risk Onboarders,Short Tenure (<= 12 months); No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-06416,0.2242,Low Risk,Loyal Low-Spend Long-Termers,No Tech Support Service; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-04856,0.224,Low Risk,High-Value Long-Term Power Users,High Monthly Bill ($104.05); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-05950,0.224,Low Risk,Loyal Low-Spend Long-Termers,Flexible Month-to-Month Contract; No Online Security Protection; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-02309,0.2239,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; High Monthly Bill ($104.65); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-06785,0.2239,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-01919,0.2234,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-04391,0.2232,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-00107,0.223,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; High Monthly Bill ($104.15); Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-03256,0.2229,Low Risk,High-Value Long-Term Power Users,High Monthly Bill ($110.60); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-04660,0.2229,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; High Monthly Bill ($104.30); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-06253,0.2228,Low Risk,Loyal Low-Spend Long-Termers,Flexible Month-to-Month Contract; No Tech Support Service,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-04325,0.2227,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-06671,0.2227,Low Risk,High-Spend At-Risk Onboarders,Short Tenure (<= 12 months); No Online Security Protection; High Monthly Bill ($73.35),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-06094,0.2227,Low Risk,Loyal Low-Spend Long-Termers,No Online Security Protection; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-02802,0.2226,Low Risk,High-Value Long-Term Power Users,No Online Security Protection; High Monthly Bill ($106.05); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-01401,0.2222,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-02767,0.2222,Low Risk,High-Value Long-Term Power Users,High Monthly Bill ($115.00); Manual Electronic Check Payment; Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-06938,0.2221,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-03342,0.2219,Low Risk,Loyal Low-Spend Long-Termers,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-02649,0.2218,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-02346,0.2217,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-05772,0.221,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-06184,0.2209,Low Risk,Loyal Low-Spend Long-Termers,No Online Security Protection; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-04855,0.2205,Low Risk,New Low-Spend Basic Customers,No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-02585,0.2205,Low Risk,High-Value Long-Term Power Users,Flexible Month-to-Month Contract; No Tech Support Service,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-05926,0.2201,Low Risk,High-Spend At-Risk Onboarders,No Online Security Protection; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-01158,0.2199,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; No Online Security Protection; High Monthly Bill ($97.95),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-03695,0.2199,Low Risk,High-Value Long-Term Power Users,High Monthly Bill ($108.75); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-01998,0.2198,Low Risk,High-Value Long-Term Power Users,No Online Security Protection; High Monthly Bill ($105.65); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-03845,0.2194,Low Risk,High-Value Long-Term Power Users,High Monthly Bill ($85.95),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-02331,0.2194,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-04635,0.219,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-01101,0.219,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-05463,0.2189,Low Risk,High-Value Long-Term Power Users,No Online Security Protection; High Monthly Bill ($70.15),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-05290,0.2186,Low Risk,High-Value Long-Term Power Users,High Monthly Bill ($115.10); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-06020,0.2184,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; No Online Security Protection; High Monthly Bill ($80.55),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-03893,0.2184,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-04357,0.2181,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-03627,0.2179,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-03450,0.2178,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; No Online Security Protection; High Monthly Bill ($95.70),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-03426,0.2177,Low Risk,High-Spend At-Risk Onboarders,No Tech Support Service; No Online Security Protection; High Monthly Bill ($70.40),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-04862,0.2176,Low Risk,Loyal Low-Spend Long-Termers,No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-00269,0.2176,Low Risk,Loyal Low-Spend Long-Termers,No major risk factors identified,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-06595,0.2174,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-04052,0.2173,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; No Online Security Protection; High Monthly Bill ($97.70),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-05531,0.2173,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; No Online Security Protection; High Monthly Bill ($92.15),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-00585,0.2173,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-02199,0.2172,Low Risk,High-Spend At-Risk Onboarders,No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-04766,0.217,Low Risk,Loyal Low-Spend Long-Termers,No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-06565,0.217,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-01170,0.2167,Low Risk,Loyal Low-Spend Long-Termers,No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-03721,0.2166,Low Risk,Loyal Low-Spend Long-Termers,Flexible Month-to-Month Contract; No Tech Support Service,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-01635,0.2166,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-01344,0.2164,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; High Monthly Bill ($73.05),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-00018,0.2164,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; High Monthly Bill ($106.70); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-00333,0.2162,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; No Online Security Protection; High Monthly Bill ($94.90),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-00374,0.2162,Low Risk,High-Value Long-Term Power Users,No Online Security Protection; High Monthly Bill ($99.75); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-01793,0.2157,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-03444,0.2153,Low Risk,High-Value Long-Term Power Users,High Monthly Bill ($98.15); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-00184,0.2153,Low Risk,High-Spend At-Risk Onboarders,No Tech Support Service; High Monthly Bill ($74.75),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-03584,0.2151,Low Risk,High-Spend At-Risk Onboarders,No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-01799,0.2149,Low Risk,Loyal Low-Spend Long-Termers,No major risk factors identified,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-02547,0.2148,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; High Monthly Bill ($76.15),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-00237,0.2148,Low Risk,New Low-Spend Basic Customers,Short Tenure (<= 12 months); No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-06781,0.2147,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-04455,0.2145,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-04019,0.2145,Low Risk,High-Spend At-Risk Onboarders,Short Tenure (<= 12 months); No Tech Support Service; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-04933,0.2145,Low Risk,High-Spend At-Risk Onboarders,No Tech Support Service; High Monthly Bill ($80.65); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-06932,0.2145,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; High Monthly Bill ($99.15); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-00570,0.2144,Low Risk,New Low-Spend Basic Customers,Short Tenure (<= 12 months); No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-04668,0.2144,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-05588,0.2143,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; No Online Security Protection; High Monthly Bill ($91.30),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-02740,0.2143,Low Risk,High-Value Long-Term Power Users,No Online Security Protection; High Monthly Bill ($101.15); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-04164,0.214,Low Risk,High-Value Long-Term Power Users,No Tech Support Service,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-04009,0.2139,Low Risk,Loyal Low-Spend Long-Termers,No Online Security Protection; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-05163,0.2137,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-02236,0.2137,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; High Monthly Bill ($78.35),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-00343,0.2137,Low Risk,High-Value Long-Term Power Users,Flexible Month-to-Month Contract; No Tech Support Service,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-05648,0.2136,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
